id	sentences
82559	['a person on a jet ski in the air .', 'an airplane flying over a body of water .', 'a plane flying through the air over a mountain .', 'a jet flying through the air over a snow covered slope .', 'a man is in the air on a surfboard .', 'a plane flying through the air over a snowy mountain .', 'a jet flying through the air over a snow covered mountain .', 'a person on a jet ski in the air', 'a large jetliner flying over a snow covered mountain .', 'a large jetliner flying through a cloudy sky .', 'a large jetliner flying through the sky over a snow covered mountain .', 'a plane flying in the sky over a mountain .']
81191	['a person is standing in the grass with a kite .', 'a giraffe is standing in the grass near a tree .', 'a red stop sign sitting on the side of a road .', 'a giraffe is standing in the grass near the water .', 'a man is standing in a field with a kite .', 'a red stop sign sitting in the middle of a field .', 'a person is standing in the grass with a frisbee .', 'a red stop sign sitting in the middle of a lush green field .', 'a giraffe is standing in the grass near a lake .']
83778	['a person is holding a toothbrush in their hand .', 'a person holding a pair of scissors in their hands .', 'a person holding a toothbrush in their hand .', 'a person holding a toothbrush in their hand', 'a plane flying in the air with a sky background', 'a plane flying in the sky with a sky background', 'an airplane is flying in the sky over a mountain .']
82255	['a group of people flying kites in a park .', 'a group of people flying kites in a field .', 'a kite flying in the sky over a field .']
83135	['a person is flying a kite in a field .', 'a tree with a bunch of birds on it', 'a bird perched on a tree branch in a forest .', 'a bird perched on top of a tree .', 'a man is flying a kite in a park .', 'a bird perched on top of a tree branch .', 'a person is flying a kite in the sky .', 'a view of a forest with a tree in the background .', 'a bird perched on top of a tree in a forest .', 'a view of a river with a bridge in the background .', 'a person is flying a kite in a park .', 'a tree with a bunch of birds on it .', 'a man is flying a kite in a park', 'a tree with a bunch of birds in it', 'a group of people standing on top of a lush green field .', 'a view of a river with a bridge in the distance .']
82926	['a bird flying in the sky with a sky background', 'a laptop computer sitting on top of a table .', 'a laptop computer sitting on top of a wooden table .', 'a close up of a computer keyboard and a mouse .', 'a bird flying in the sky over a body of water', 'a close up of a computer keyboard on a desk', 'a bird flying in the sky over a body of water .', 'a laptop computer sitting on top of a desk .', 'a close up of a computer keyboard on a desk .']
82927	['a person on a snowboard jumping over a snowy hill .', 'a person on a snowboard is performing a trick .', 'a person in a red jacket is doing a trick', 'a bottle of water that is sitting on a table .', 'a bottle of water that is sitting on a counter .', 'a bottle of water that is on a table .', 'a person riding a surf board in the water', 'a person riding a surf board on a river', 'a person riding a surf board on a wave']
82883	['a picture of a plane flying over a mountain .', 'a plane flying in the sky over a city .', 'a plane flying in the sky over a mountain', 'a picture of a plane flying over the mountains .', 'a plane flying in the sky over a snowy mountain .', 'a plane flying in the sky over a city', 'a plane flying in the sky over a street .', 'a picture of a plane flying over a mountain', 'a plane flying in the sky over a mountain .']
81212	['a group of people standing on top of a snow covered field .', 'a group of people standing on top of a snow covered slope .', 'a group of people standing on top of a snow covered mountain .', 'a plane flying in the sky over a city .', 'a plane flying in the sky over a city', 'a person flying a kite in a blue sky .', 'a red and white bird flying over a forest .', 'a person flying a kite in a blue sky', 'a kite flying in the sky with a sky background', 'a plane flying in the sky with a sky background', 'a red and white bird flying over a building .', 'a red and white bird flying over a tree .', 'a plane flying in the sky over a mountain .']
83679	['a group of people flying kites in a field .', 'a group of people flying kites in the sky .', 'a kite flying in the sky over a city .', 'a street sign on a pole on a street .', 'a red stop sign sitting on the side of a street .', 'a street sign on a pole on a street', 'a stop sign on the corner of a street .', 'a kite flying in the sky over a street .', 'a red stop sign sitting on the side of a road .', 'a group of people flying kites in a park .', 'a kite flying in the sky over a city street .', 'a group of people standing on top of a lush green field .', 'a street sign on a pole on a city street']
